identity,ACTB,IFITM3,CD4,IFNG,B2M,umap_1,umap_2
B,1,0,0,0,7,9.291069455723605,12.165859297233078
Naive CD4 T,4,0,0,0,24,-0.039657167811551375,-3.23529045252278
Naive CD4 T,4,0,0,0,57,0.7950378137634608,-8.024246140999344
Naive CD4 T,15,0,0,0,44,0.6663836914108607,-8.527474328560379
B,4,0,0,0,18,7.719154306034884,12.95152194829509
Naive CD4 T,8,0,0,0,30,-0.9420099777175572,-4.165712281746413
Naive CD4 T,1,0,0,0,34,0.7523519474075648,-6.158693238777663
Memory CD4 T,11,0,1,0,66,2.1253905075596187,-7.4381016936726825
Memory CD4 T,16,0,0,0,33,2.1224531012581203,-6.08004896311238
B,3,0,0,0,18,7.647764154057345,12.552587583976242
CD8 T,25,0,0,0,44,4.203708835224948,-4.4337095466084735
CD14+ Mono,14,0,1,0,61,-7.063113264460721,5.428778723197435
CD8 T,14,0,0,0,53,4.44652719078525,-3.6765422072835223
Naive CD4 T,1,0,0,0,19,-0.9764440578414586,-4.427524491829421
FCGR3A+ Mono,167,9,1,0,95,-10.989241651911893,3.706859901862596
Memory CD4 T,9,0,0,0,49,2.1219845789478633,-7.430771752876784
FCGR3A+ Mono,48,2,0,0,43,-11.031450323481717,4.184508636908983
Memory CD4 T,23,0,1,0,74,4.605421968083224,-7.289442941231276
CD14+ Mono,3,0,0,0,21,-8.229284338374296,8.832311705069992
Memory CD4 T,30,0,0,0,48,3.5336498695419643,-7.651925012154128
Naive CD4 T,13,0,0,0,56,0.5017145353363368,-6.384742661995436
Memory CD4 T,21,0,0,0,36,2.0686880725429866,-7.133376046700026
Memory CD4 T,5,0,0,0,59,1.7929151098237845,-8.027469560188797
B,2,0,0,0,31,7.489738412480197,12.492133215384934
B,2,0,0,0,33,7.762478776554904,12.24318797917888
NK,12,2,0,0,37,7.4010891395614955,-0.13989977507069296
CD14+ Mono,57,1,1,0,46,-7.748865179438749,4.112608746009324
Memory CD4 T,20,0,1,0,90,2.6390291529701564,-7.795109674019362
CD8 T,17,0,0,0,46,3.4730870204971644,-3.9118923392720477
B,9,0,0,0,36,5.604733415226779,13.385315969901535
Memory CD4 T,10,0,0,0,47,3.4569051939056727,-4.959324761909987
CD14+ Mono,17,1,0,0,16,-7.640305570979276,5.225624636130784
CD14+ Mono,16,0,0,0,20,-7.370880178828397,8.122584417777512
B,12,0,0,0,35,7.416179128269992,12.398903921561692
Memory CD4 T,8,0,0,0,45,2.6156454759643886,-8.137292787117508
Memory CD4 T,13,0,0,0,58,3.318744607548556,-6.67846147684529
Naive CD4 T,5,0,1,0,54,-0.6032238525344518,-5.439165994209792
Naive CD4 T,4,0,0,0,64,0.7220463233993861,-6.702227040810134
CD14+ Mono,40,8,0,0,68,-7.861217550654569,5.174308851676439
Naive CD4 T,6,0,0,0,50,1.4453373926685664,-6.187433167976882
Naive CD4 T,9,0,0,0,52,-0.14426427306667833,-6.800243302864577
CD8 T,4,0,0,0,52,5.0154597240494105,-1.1985038962788839
CD14+ Mono,8,1,2,0,14,-7.780759863276639,8.065885618644211
Naive CD4 T,2,0,0,0,11,-0.14731555404202012,-3.5951685157246844
Memory CD4 T,11,0,1,0,55,1.8698481100605342,-7.178103372139479
Memory CD4 T,8,0,0,0,41,3.714319296459994,-6.026962205452468
CD8 T,24,0,0,0,63,5.044985242466769,-1.7257508483357686
Naive CD4 T,3,0,0,0,25,-0.0945536416961339,-4.37119714884236
B,8,1,0,0,20,7.900923677067599,12.153122976737473
Memory CD4 T,19,0,0,0,11,3.267057962994418,-6.934667512459304
CD8 T,12,0,0,0,101,6.146000333409152,-1.0158604827351827
Naive CD4 T,8,0,0,0,10,0.1922054964111659,-3.471059247536208
Naive CD4 T,12,0,0,0,36,-0.3985746425582555,-4.124748631996657
CD14+ Mono,16,2,0,0,18,-8.091980032344022,6.46560533376262
Memory CD4 T,4,0,0,0,57,3.322289414982638,-7.506852075142409
CD14+ Mono,7,0,0,0,8,-8.635340742488065,8.300752714591477
CD8 T,14,0,0,0,52,4.254803605656466,-3.5608171668477313
Naive CD4 T,15,0,0,0,50,-0.05763261737362413,-7.57176677851155
FCGR3A+ Mono,35,1,1,0,62,-10.850144438166776,4.797980860190843
CD8 T,11,0,0,0,32,3.892085738758883,-4.217513486427809
CD14+ Mono,31,0,0,0,30,-6.728390745539823,6.0460854324869855
Naive CD4 T,2,0,0,0,50,0.8531355935142848,-4.846308633369948
CD8 T,14,0,0,0,68,5.525346227269015,-2.0813459601826922
CD14+ Mono,17,6,1,0,72,-9.350440077204862,4.3822623047404035
NK,42,0,0,0,73,6.291711278538546,-0.5155951228566427
Naive CD4 T,9,0,0,0,78,1.3166010457084987,-6.973516389412429
NK,10,0,0,0,84,6.330030866246066,0.19964380593821818
Naive CD4 T,28,0,0,0,125,-0.020125560183682722,-6.490792199654128
CD8 T,10,0,0,1,72,4.499750800709567,-2.3971823897786395
CD8 T,16,0,0,0,26,-9.62566667022244,0.22463215919062907
CD8 T,7,0,0,1,73,5.945760675053439,-0.9550480094380636
Naive CD4 T,11,0,0,0,25,-0.6622474712325719,-7.367036744637038
Memory CD4 T,16,0,0,0,57,3.861720510105929,-8.330461427254226
Memory CD4 T,9,0,0,0,37,3.0593299346969935,-8.297598763985183
Memory CD4 T,27,0,2,0,85,3.1416780429886195,-8.352100297493484
Naive CD4 T,3,0,0,0,20,-0.1914856952621129,-3.461174413246657
Memory CD4 T,19,0,0,0,70,2.6990003663109157,-7.623641892952468
Naive CD4 T,9,0,0,0,45,1.6154092627571437,-6.285840436501052
Naive CD4 T,1,0,0,0,30,-0.9324603599502232,-6.598544045967604
Naive CD4 T,8,0,0,0,31,0.3129271942184779,-7.376632615608718
CD8 T,1,0,0,0,16,1.953312970976672,-3.0941433158345477
Naive CD4 T,10,0,0,0,36,0.39899248657687636,-7.4358414855428
FCGR3A+ Mono,10,2,0,0,20,-11.157264761347928,5.365012243705247
NK,28,0,0,1,66,7.131676622013888,-0.22153596548512167
CD14+ Mono,16,2,0,0,27,-7.650852255244413,5.696980074363206
Memory CD4 T,4,0,0,0,61,2.5098808485077235,-8.558308526558426
CD14+ Mono,56,5,0,0,76,-9.038680128474393,4.565630987601732
CD14+ Mono,8,0,0,0,14,-8.417973570246854,8.410656526999924
Naive CD4 T,11,0,1,0,43,0.5238286930130336,-7.966209336800124
Memory CD4 T,21,0,0,0,63,3.370431371311984,-6.89546005396321
CD8 T,54,0,0,0,84,5.000436969380221,-2.3080620017476337
Naive CD4 T,5,0,0,0,63,0.6263783651398036,-7.524790689034011
CD8 T,8,1,0,0,92,4.4080237823532435,-3.670958920998122
Naive CD4 T,8,0,0,0,12,-0.6744418662978795,-5.740389749092604
CD8 T,11,0,0,0,42,2.4953813034103725,-4.526007577461745
CD14+ Mono,55,6,1,0,34,-9.024272970576444,4.571026876883958
Memory CD4 T,4,0,0,0,58,2.7300816851662013,-6.615220471901442
CD8 T,11,1,0,0,24,5.725858159642062,-1.1273407187886495
NK,9,0,0,1,79,7.0830397087143275,-0.3576914515919942
CD14+ Mono,11,0,0,0,25,-7.459801725764432,7.515345648246263
NK,11,0,0,0,75,6.323400445561251,-0.6760715690083761
Memory CD4 T,10,0,0,0,31,1.6352153944776866,-7.624003335518386
CD14+ Mono,75,3,0,0,36,-7.705955557246366,4.1727240833811505
CD8 T,29,0,0,1,98,5.279469915013156,-2.1560467925496356
Memory CD4 T,16,0,0,0,61,1.614989035110316,-6.851324006599929
NK,31,0,0,0,87,7.270599313359103,-0.3337492194600362
B,14,0,0,0,57,6.116181321720919,13.284006193595383
Memory CD4 T,6,1,1,0,52,2.753956623654208,-6.040052815956618
CD14+ Mono,15,3,0,0,59,-7.897232107539335,5.600610807853196
NK,15,0,0,1,78,7.18676704941257,-0.44051389364674276
Naive CD4 T,13,0,0,0,22,-0.5785363239242223,-6.191937848610427
CD8 T,2,0,0,0,29,2.1705887990997645,-3.3880671706624286
Naive CD4 T,5,0,0,0,36,-1.3510351699782994,-5.569007798714186
Memory CD4 T,10,0,0,0,78,1.1150070506141994,-8.471035882515457
CD14+ Mono,29,1,1,0,40,-6.744860700984159,5.85070808263347
B,3,0,0,0,13,8.874727197270236,12.063283041434739
Naive CD4 T,8,0,0,0,53,1.5131004231975886,-5.315018579048659
Naive CD4 T,4,0,0,0,16,0.25893086967929335,-4.108466550392653
Naive CD4 T,0,0,0,0,8,-0.0456957143737462,-2.9298624244160907
CD14+ Mono,6,0,1,0,30,-8.182116560359159,6.440145567374681
CD8 T,22,0,0,1,65,5.398984857182345,-2.0139455047078387
Memory CD4 T,20,0,0,0,73,3.4260293918655726,-5.0721043792195575
FCGR3A+ Mono,32,5,0,0,65,-11.077920011897245,4.389256313758348
Memory CD4 T,8,0,0,0,50,3.706477828602633,-6.0525988784261004
NK,25,0,0,0,116,6.527703710179171,-1.005987569374587
CD14+ Mono,55,2,1,0,75,-8.612014822383085,4.378587320762132
CD14+ Mono,19,1,0,0,27,-8.358424238581815,5.136944845633958
CD14+ Mono,15,2,0,0,18,-7.917701773066678,7.476016596274827
Memory CD4 T,11,0,0,0,47,1.4268998580978725,-5.5905322280354754
B,2,0,0,0,24,8.321619458775363,11.694586828666184
NK,24,1,0,2,115,7.143919416050753,-0.41868488459065145
CD14+ Mono,3,0,0,0,8,-9.004262022395292,8.871469095664475
Memory CD4 T,12,0,0,0,57,3.6426087099121425,-7.3272055831380145
CD8 T,20,0,0,0,54,5.0663020092056605,-1.8249780383534688
FCGR3A+ Mono,105,8,0,0,66,-10.240888647456327,4.017465189414476
Memory CD4 T,9,0,0,0,36,2.209468074421725,-6.36380664972737
Memory CD4 T,10,0,0,0,45,1.6435299145983073,-7.9122275557942645
B,21,0,0,0,87,5.31810922203525,13.27960975499675
B,13,0,0,0,56,7.951507516484103,12.65386684270427
Memory CD4 T,21,0,0,0,38,2.634561725239596,-7.218355104012038
FCGR3A+ Mono,54,5,0,0,76,-11.229759268183866,3.9163928780131085
Naive CD4 T,8,0,0,0,49,1.4182085770176265,-6.1444567885823504
Memory CD4 T,15,0,0,0,41,1.8399848326103303,-7.408188745064284
NK,18,0,0,0,82,6.963088460545382,-0.2269888368077535
CD8 T,6,0,0,0,67,4.830805011372409,-1.4299012866444845
B,7,0,0,0,22,6.723669000248751,13.081276014762375
CD14+ Mono,7,1,0,0,2,-9.259703688044706,8.728939131217453
Naive CD4 T,23,1,0,0,36,-0.7602928203536656,-5.101486131233718
CD14+ Mono,12,1,1,0,15,-7.643594793696561,8.026424005942795
NK,39,0,0,0,48,6.767672486882052,-0.34542088179066366
NK,10,0,0,1,66,6.544256158451876,0.225499406772111
Naive CD4 T,7,2,0,1,27,-6.489377073664823,2.7380232367090924
Naive CD4 T,4,0,0,0,27,-0.3199317974044469,-3.814727231544997
CD14+ Mono,22,1,0,0,34,-7.07825570525662,5.861646250205491
CD14+ Mono,20,0,0,0,30,-7.426655821223417,5.661870077567552
Naive CD4 T,11,0,1,0,38,0.20285899219974013,-7.852287217659499
Memory CD4 T,20,0,0,0,49,2.702865906338534,-8.542439385933426
Naive CD4 T,15,0,0,0,34,-1.1424284500075963,-6.509398862404372
CD14+ Mono,9,2,0,0,21,-7.4350386184646275,7.218258932548021
Naive CD4 T,11,0,0,0,49,1.233600564579806,-7.791036531013991
Naive CD4 T,4,0,1,0,36,0.9997909742401454,-5.0816234794087665
B,26,0,1,0,54,5.4659647422836635,13.105424955802414
Memory CD4 T,10,0,0,0,50,2.1435141044662807,-6.5290793624348895
Naive CD4 T,3,0,0,0,48,0.3397755104111049,-4.672208711189772
Memory CD4 T,11,0,0,0,84,3.1613391119049403,-8.705712243599441
CD14+ Mono,2,0,0,0,17,-8.69181542815701,7.766088560538743
CD14+ Mono,28,3,0,0,32,-9.237769178767362,5.1103695187144025
CD14+ Mono,51,11,0,0,52,-9.424906782527128,4.287548378425096
Naive CD4 T,11,0,0,0,48,2.1519654470489833,-3.8361000266499774
Naive CD4 T,17,0,1,0,65,1.9566350656555507,-6.843813821358229
CD14+ Mono,16,0,0,0,25,-7.793765119929471,7.165816381888841
Naive CD4 T,10,0,0,0,29,0.5430339056061122,-6.483071729225661
Memory CD4 T,11,0,0,0,49,2.7181662994430873,-7.745854302925612
CD14+ Mono,16,0,0,0,15,-9.385439924616971,7.645726278739427
Naive CD4 T,10,0,0,0,23,-0.3788023513747838,-5.324504300636794
CD14+ Mono,17,0,0,0,43,-7.532827429194608,7.430295065360521
Naive CD4 T,16,0,0,0,57,0.5739011245773646,-4.606795712990309
CD8 T,4,0,0,0,30,2.0804749804542872,-3.306835576576735
FCGR3A+ Mono,50,3,2,0,79,-10.797717146296659,3.7205477509073956
Naive CD4 T,6,0,0,0,47,1.3842793184326503,-4.641557141823317
Memory CD4 T,9,0,0,0,87,3.0683555084274623,-7.735023423714186
FCGR3A+ Mono,36,4,1,0,59,-10.184989027400174,4.850871160941575
CD14+ Mono,0,0,0,0,5,-9.4151220840408,8.809582308249924
DC,43,4,3,0,66,-6.803653768916288,3.1815216097407086
Naive CD4 T,9,0,0,0,42,-0.13444369258419542,-5.339101239723708
Naive CD4 T,10,0,0,0,62,0.36007172642215224,-8.513459130806472
FCGR3A+ Mono,30,8,0,0,54,-11.248165182490506,4.5850306305460675
CD14+ Mono,8,0,1,0,24,-8.644359640498319,7.344720915275071
Naive CD4 T,14,0,0,0,53,-0.4301624816848424,-5.015587255043532
CD14+ Mono,39,1,3,0,15,-7.24069409789578,6.082476690726732
Naive CD4 T,4,0,0,0,26,0.4733273464248988,-4.0207151618428485
Naive CD4 T,4,0,0,0,43,-0.06076853694454698,-6.0037802901692645
NK,18,0,0,1,87,7.078300901036105,0.12489588590190226
CD8 T,19,0,0,0,45,4.942411847691378,-1.5490183082051534
CD8 T,2,0,0,0,47,3.379700131993136,-3.8030046668477313
Naive CD4 T,9,0,0,0,97,0.7490753608749721,-6.93164055017903
Naive CD4 T,12,0,0,0,28,0.9412804919288966,-7.675908013863112
Naive CD4 T,13,0,0,0,19,-0.28497176589504747,-4.326571389717604
CD14+ Mono,14,1,2,0,47,-7.660891584773221,7.160905912833665
Memory CD4 T,12,0,0,0,44,1.9387761655257556,-7.231002732796218
Memory CD4 T,13,0,0,0,52,2.7829358655022,-7.403322145027663
Memory CD4 T,11,0,0,0,49,2.809105582814059,-7.908101960701491
B,4,0,0,0,50,6.279992051701388,13.567215040641281
FCGR3A+ Mono,89,9,1,0,99,-10.380529455561796,4.047855928855394
B,13,0,0,0,11,7.458261437992892,11.575808599906418
Naive CD4 T,8,0,0,0,32,-1.2597106021834996,-6.149338170570876
Naive CD4 T,11,0,0,0,66,1.4540384191082332,-6.808276101631667
Memory CD4 T,11,0,0,0,61,3.1893555599258754,-7.500044747871901
CD8 T,25,0,0,1,100,5.398982472996554,-1.994435712379958
Naive CD4 T,15,0,0,0,30,-0.12442140998379259,-8.150139733833816
Memory CD4 T,35,0,0,0,61,2.4917897659347865,-7.809771462959792
NK,16,0,0,0,40,6.098570294957003,-0.06760577825977987
Naive CD4 T,8,0,0,0,58,0.5027756172226283,-4.348992272896315
CD14+ Mono,43,3,0,0,21,-8.486047796626249,5.30749519200847
Naive CD4 T,3,0,0,0,35,-0.2531931919051793,-6.211856767220046
Naive CD4 T,6,0,0,0,39,-0.19758372725979356,-5.003650113625075
CD14+ Mono,46,7,0,0,59,-9.864878706355253,3.9657002243571027
CD8 T,36,0,0,0,104,4.743545957188449,-4.144612714333083
CD8 T,23,0,0,0,53,3.2819166856811854,-3.8926257338948504
Naive CD4 T,3,0,0,0,37,0.34787482796176405,-5.786705419106032
CD14+ Mono,25,20,0,0,37,-9.548636488337674,5.633293703513597
CD8 T,9,1,0,0,77,4.058260627369723,-2.8797549453206317
Naive CD4 T,6,0,0,0,33,-1.0746706050826695,-6.6126574721761004
CD8 T,16,0,0,0,50,4.4313859420822475,-3.8561271872945087
CD8 T,4,0,0,0,20,1.743755027930579,-3.2362140860982196
CD8 T,27,0,0,0,90,5.384114690403781,-2.19642440943196
Naive CD4 T,10,0,0,0,46,0.3700532394455287,-8.482508584541824
CD8 T,12,0,0,0,72,4.888294883351168,-2.0517706122823016
Memory CD4 T,9,0,0,0,61,2.25518808541759,-5.810211583656813
B,1,0,0,0,6,9.394388623814425,12.225619390922043
CD14+ Mono,21,0,0,0,26,-7.068229727168241,6.101682737784837
CD8 T,3,0,0,0,35,3.3155748325394008,-3.3145612922139422
Naive CD4 T,11,0,0,0,61,1.623206638078532,-7.110733911079909
Naive CD4 T,6,0,0,0,49,-0.07717626513973741,-5.097707196754958
Naive CD4 T,5,0,0,0,19,1.1202754455612514,-3.7689170089192645
CD14+ Mono,54,4,0,0,50,-8.306504301448026,4.539430454688524
Naive CD4 T,10,0,0,0,39,1.0169959741638515,-5.3267406669087665
FCGR3A+ Mono,64,8,0,0,145,-11.866169981379667,4.123802736716722
CD8 T,9,0,0,0,48,4.089071221928439,-2.1020869460530536
CD14+ Mono,22,3,0,0,43,-7.596120886225858,7.01737125249431
CD14+ Mono,26,0,0,0,23,-7.042689375300565,6.418844774680589
Naive CD4 T,3,0,0,0,22,-1.026219419856229,-5.24296228556111
Naive CD4 T,4,0,0,0,40,1.15332502899631,-7.893028184456374
Memory CD4 T,21,0,1,0,52,3.981708713154635,-7.517352029366042
B,8,0,0,0,16,7.846506066899142,11.546868399100754
Naive CD4 T,3,0,0,0,36,-0.20540743293301134,-7.320163651985671
Naive CD4 T,1,0,0,0,17,-0.5413950008346227,-4.770307942909743
Naive CD4 T,5,0,0,0,32,-0.8807654899551061,-7.1189746108479754
B,9,0,0,0,54,7.191674657444796,12.942230299430344
CD8 T,9,0,0,0,63,3.9963857608841273,-3.7281202521748797
Memory CD4 T,10,1,1,0,36,1.5701119082973811,-6.537580415291335
CD14+ Mono,18,0,0,0,18,-8.048150114436307,8.499677256064865
Naive CD4 T,3,0,0,0,24,-0.10809033336178331,-5.258212014717604
Memory CD4 T,22,0,1,0,63,2.808672018627963,-6.962594911140944
Memory CD4 T,32,0,0,0,65,4.049661822895846,-8.215795442146804
Naive CD4 T,6,0,0,0,28,-0.37842779578701524,-4.43644373087361
Memory CD4 T,8,1,1,0,37,1.8098161800758454,-7.748974725288893
FCGR3A+ Mono,67,8,1,0,73,-10.649501852412381,4.080602005439256
B,5,0,0,0,23,7.426071115116915,11.72877033086345
Naive CD4 T,5,0,0,0,19,0.23818153915866347,-3.4903382506795184
CD8 T,7,0,0,0,17,1.9515482264564845,-3.031371518654372
Naive CD4 T,7,0,0,0,34,1.062240906338534,-6.631690904182936
CD8 T,10,0,0,0,81,5.19973296699985,-1.9862629619069356
Platelet,15,1,0,0,11,-9.544194273371854,0.384509519057725
Memory CD4 T,32,0,0,0,70,2.883320637326083,-7.6705493178792254
Memory CD4 T,11,0,0,0,49,2.304446615557513,-7.058799668831374
B,13,0,1,0,29,7.267625756840548,13.267555311637375
B,5,0,0,0,12,8.810534902195773,12.089520529227707
Naive CD4 T,4,0,0,0,27,-0.8493774455978063,-5.0809640136189715
Naive CD4 T,4,0,1,0,17,-0.17273788871304063,-3.156589910072829
Naive CD4 T,8,0,0,0,32,0.6287129598663661,-5.220828458351638
Naive CD4 T,13,0,2,0,30,1.1361626463936183,-4.979860707802321
CD8 T,46,0,0,0,63,3.991617389302096,-4.167567655128981
CD8 T,5,0,0,0,66,4.28832144318088,-3.30456535486653
NK,16,0,0,0,91,6.630165048222384,-0.28263489870503133
Naive CD4 T,2,0,0,0,17,-0.7382379096938756,-3.581140920204665
Naive CD4 T,4,0,2,0,51,0.6853259283111903,-7.855721398872878
Naive CD4 T,13,0,0,0,44,1.2997919994400355,-5.869364186806227
CD8 T,9,0,0,0,53,4.441958613972506,-4.1798056807942645
Memory CD4 T,5,0,0,0,69,2.285774626116595,-7.509258195442702
Naive CD4 T,5,0,0,0,46,-0.628647856135526,-5.691301747841384
Naive CD4 T,18,0,0,0,27,0.25255686817630263,-6.135980531258132
Naive CD4 T,18,0,0,0,35,1.1797849017189357,-7.407936021370436
Naive CD4 T,9,0,1,0,33,0.5449301677749965,-7.6544760909505145
Naive CD4 T,5,0,0,0,33,-0.9072003883315709,-6.8074864592976825
Memory CD4 T,14,0,0,0,52,2.6201255398796413,-7.497672959846999
Naive CD4 T,25,0,1,0,65,0.8248047309921596,-7.530350610298659
FCGR3A+ Mono,102,9,0,0,76,-11.728372625727811,3.5606041702799542
Memory CD4 T,25,0,0,0,28,1.693222500662646,-8.100719377083328
Memory CD4 T,25,0,0,0,46,3.4742341714905116,-7.864073678535964
FCGR3A+ Mono,89,13,0,0,121,-11.608017973323026,4.097765520530198
CD14+ Mono,16,3,0,0,15,-8.470431379695096,6.709236696677659
Naive CD4 T,2,0,0,0,21,-0.018470339198270125,-3.2525028434224383
CD8 T,9,0,0,0,33,3.4674622493790004,-3.274415895027663
B,5,0,0,0,14,7.4267591911362025,13.163889006095383
DC,103,2,0,0,82,-6.820873312373319,3.1894384178690656
CD14+ Mono,28,3,0,0,25,-7.504415563960233,4.139431074576829
Memory CD4 T,26,1,0,0,72,2.161763258557162,-6.031284734291579
CD14+ Mono,5,0,0,0,3,-9.321462683100858,8.994756773429367
B,5,0,0,0,17,7.110078759770236,12.249700621085617
Memory CD4 T,22,0,0,0,117,4.0049311595962855,-7.051970407051589
CD14+ Mono,30,2,1,0,51,-8.714442304988065,5.101618603187059
Naive CD4 T,10,0,0,0,78,-1.543806843180814,-5.171742841286208
FCGR3A+ Mono,66,8,0,0,104,-10.01470189513699,4.093790129142259
FCGR3A+ Mono,79,2,0,0,81,-11.401489309687772,4.00249989362285
CD8 T,1,0,0,0,17,1.2144895869301173,-2.991600438637282
NK,19,0,0,1,48,6.590005822758517,0.26475144954249674
Memory CD4 T,21,0,1,0,113,4.151877351384005,-8.01386825708821
Memory CD4 T,11,0,0,0,64,3.564350076298556,-6.034594461006667
Memory CD4 T,30,1,1,0,36,3.0575243907974574,-6.823159143013503
Naive CD4 T,8,0,0,0,36,0.9355667310760829,-6.369551106972243
CD8 T,10,0,0,0,29,4.183652587513766,-1.868728801292922
FCGR3A+ Mono,58,7,0,0,55,-11.03472142638699,3.895238474326585
CD14+ Mono,20,2,0,0,78,-7.2924299758865025,6.179977968650316
Naive CD4 T,9,0,0,0,30,-0.18005304755703477,-4.497928544563796
CD14+ Mono,83,0,1,1,80,-8.284858755488553,4.656067207770799
CD14+ Mono,39,0,0,0,30,-9.131145529170194,5.415267542319749
Memory CD4 T,21,0,0,0,59,3.8246592956589076,-7.764633103889968
Memory CD4 T,26,0,0,0,60,2.1881829875515315,-7.600550576729323
CD14+ Mono,19,7,0,0,33,-7.727281622309842,6.2503371986918195
Memory CD4 T,17,0,0,0,65,4.2965592819259975,-7.524436875862624
Naive CD4 T,8,0,0,0,60,-0.5240145248366979,-7.61152450708821
DC,75,0,0,0,52,-6.763025335688749,3.1381753239207013
CD8 T,9,0,0,0,56,4.692405648808322,-3.271753713173415
FCGR3A+ Mono,39,5,1,0,78,-11.498040251155057,3.714682653861497
CD14+ Mono,7,1,0,0,28,-8.7954292816116,6.479120329337571
B,7,0,0,0,24,8.38447565613254,12.00106151433513
B,4,0,0,0,28,6.159575887303195,12.617957189994309
Naive CD4 T,9,0,0,0,95,-0.091640643496671,-3.3998536315388934
NK,63,0,0,0,60,6.904447980503878,0.27065320344493204
CD14+ Mono,39,2,0,0,58,-8.793618254084745,5.392875746207689
Memory CD4 T,5,0,1,0,58,2.586933143715701,-7.105359002632643
Memory CD4 T,27,0,0,0,64,2.145664818863711,-8.13273327021077
NK,24,0,0,0,71,6.273965783696017,-0.0010037866063374867
Naive CD4 T,9,0,0,0,35,-1.1145444435073522,-4.426838799995925
Naive CD4 T,3,0,1,0,4,-0.7078686279250768,-3.55889885096028
Naive CD4 T,15,0,0,0,27,0.7653507667587611,-7.49537460474446
Naive CD4 T,11,0,0,0,33,0.9623992520378444,-6.632672711891677
NK,13,0,0,0,37,5.822070546727023,-0.044033333344008385
B,14,0,0,0,41,5.76999778328403,13.25116737218425
Naive CD4 T,7,1,1,0,33,-0.7648823780013707,-5.189062520546462
Naive CD4 T,9,0,0,0,36,0.5898996072815272,-5.954246446175124
Naive CD4 T,14,0,0,0,30,1.6650604533956859,-4.009792729897048
Naive CD4 T,7,0,1,0,99,2.1304093676613185,-5.1547531333394305
B,4,0,0,0,53,6.3554019409225795,12.498659208732102
Memory CD4 T,43,0,0,0,53,3.4296678978012416,-7.223150178474929
FCGR3A+ Mono,66,9,0,0,127,-11.066887907405057,4.03219468923137
FCGR3A+ Mono,102,2,1,0,92,-11.466185621638456,3.9074610027842267
B,12,0,0,0,61,6.153820462803683,12.768756941276047
DC,184,3,1,0,124,-6.685323767085233,3.054193690734361
CD14+ Mono,35,2,0,0,30,-8.895938925166288,6.268603876548265
CD14+ Mono,22,0,0,0,48,-7.060318045039335,5.478756025748704
CD14+ Mono,3,0,0,0,16,-9.28722672881619,7.866087034659837
B,5,0,0,0,43,6.531614251713595,12.426803663688156
Naive CD4 T,12,0,0,0,20,1.319303997139773,-3.913271352333571
Memory CD4 T,22,0,0,0,56,2.7885902601288173,-5.422755643410231
Naive CD4 T,6,0,0,0,21,-1.096435598750272,-4.607028409523513
CD14+ Mono,25,8,0,0,52,-8.251694731135526,4.804100111442064
Naive CD4 T,30,0,0,0,55,0.5669269043014857,-8.02027980951741
Naive CD4 T,8,0,0,0,25,-0.8133283180190709,-5.768715783638503
B,11,0,0,0,14,7.639707036595187,12.872442320304367
Memory CD4 T,14,0,1,0,71,4.141704030613742,-7.357856675667311
Platelet,42,0,0,0,17,-9.678999952693143,0.23171485991999918
NK,19,0,0,0,73,6.443344541172824,-0.5458109822697896
CD14+ Mono,18,15,2,0,55,-8.518925718684354,5.428239897208665
Naive CD4 T,10,0,0,0,42,1.2077685671852443,-7.510101243538405
Memory CD4 T,18,0,1,0,52,3.2602041441009852,-8.083155557198074
Memory CD4 T,29,0,0,0,93,4.162811704258761,-7.334088250679518
Naive CD4 T,10,0,0,0,50,-0.40163546027676134,-7.9610299315877215
Naive CD4 T,11,0,0,1,28,-0.33008890571133165,-7.698178216499831
Memory CD4 T,27,0,0,0,49,2.324983962158999,-6.25583545832112
CD14+ Mono,19,2,0,0,44,-8.1278906387283,5.88822086186931
B,7,0,0,0,61,6.741322942356906,13.263436392264817
B,7,0,0,0,11,6.033701844792208,12.200186804252121
Naive CD4 T,7,0,0,0,23,-1.1277661842300084,-5.458378240150954
Naive CD4 T,9,0,0,0,33,-0.5192533058120397,-7.4248618331380145
Memory CD4 T,14,1,0,0,36,3.3024407106445643,-7.471301957649733
CD14+ Mono,19,1,1,0,23,-7.782749227900663,6.424706057029222
B,2,0,0,0,14,8.90791077194675,12.057933882194016
CD14+ Mono,23,0,0,0,16,-7.88219743194119,7.5052529129557355
Naive CD4 T,12,0,0,0,59,-1.0594826263381627,-6.574058457893874
Naive CD4 T,10,0,0,0,30,-0.11530690612331895,-6.753365441841628
B,7,0,0,0,25,8.809178777317843,12.183631018119309
B,3,0,0,0,25,8.708791680912814,12.440680578666184
CD14+ Mono,31,3,0,0,28,-8.060815863032499,4.835682943778489
FCGR3A+ Mono,55,1,1,0,109,-11.107022337336698,4.249150112586473
CD8 T,26,0,0,0,61,4.6680757480667445,-3.6190356460042254
Naive CD4 T,12,0,1,0,39,1.645900033693156,-8.196645661873367
CD8 T,12,0,0,0,51,4.399528213124118,-3.4087299552388446
FCGR3A+ Mono,68,3,0,0,102,-12.001563124079862,3.7729674133829816
CD14+ Mono,21,4,0,0,36,-8.0155220550491,7.824541643577073
CD8 T,6,0,0,0,29,2.218560315947375,-3.0941833701558368
NK,21,0,0,0,44,6.206980653385958,0.0625478777460795
